owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
ERNST JEROME L TR,4,0,,,trust,True,False,False,False,small,True,"['4165 KELLOGG AVE', '4235 KELLOGG AVE', '4237 KELLOGG AVE', '2320 RIVERSIDE DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHURI RAHAMIM TR,4,0,,,trust,True,False,False,False,small,True,"['235 E UNIVERSITY AVE', '2605 GLENDORA AVE', '2603 GLENDORA AVE', '2601 GLENDORA AVE']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BLATHERS JANET TR,4,0,,,trust,True,False,False,False,small,True,"['7949 STILLWELL RD', 'PRAIRIE AVE', 'PRAIRIE AVE', 'PRAIRIE AVE']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PERKINS WILLIAM A TR,4,0,,,trust,True,False,False,False,small,True,"['3998 LONGFORD DR', '2618 KENILWORTH AVE', '4546 LINDEN AVE', '620 MAPLE DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LEGACY INC,4,0,,,corporation,True,False,False,False,small,True,"['940 W SEYMOUR AVE', '3267 CREST RD', '3261 CREST RD', '3350 BUELL RD']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MCKINNEY DANIEL H TR & JUDITH S TR,4,0,,,trust,True,False,False,False,small,True,"['2502 BEDFORD AVE', '2500 BEDFORD AVE', '2504 BEDFORD AVE', '2500 BEDFORD AVE']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
EQUITY TRUST COMPANY CUSTODIAN FBO JENNIFER L MUENCH IRA,4,0,,,trust,True,False,False,False,small,True,"['6020 T1 RIDGEACRES DR', '8320 MONROE AVE', 'SPENCER AVE', '7829 PLAINFIELD RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
EQUITY TRUST COMPANY CUSTODIAN FBO ERIC PESCOVITZ IRA C/O RP CINCY PROPERTIES,4,0,,,trust,True,True,False,False,small,True,"['3652 MICHIGAN AVE', '4145 BALLARD AVE', '3228 BROTHERTON RD', '3235 BROTHERTON RD']",1.0,55,tier_3,"Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
LADRIGAN CAROL J TR,4,0,,,trust,True,False,False,False,small,True,"['3970 MARBURG AVE', '7015 MIAMI AVE', '6262 COACHLITE WY', '2073 STRATFORD CT']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MCINNIS JAMES J TR & MARYBETH TR,4,0,,,trust,True,False,False,False,small,True,"['2576 SANDHURST DR', '2584 SANDHURST DR', '9329 BLUEGATE DR', '1682 BRIGHTVIEW DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
METRO MANAGEMENT LLC,4,0,,,llc,True,False,False,False,small,True,"['8112 8114 MONON AVE', '2818 BLUE ROCK RD', '4660 COOPER RD', '19 W VINE ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LAI NGUYEN LLC,4,0,,,llc,True,False,False,False,small,True,"['7823 CAMARGO RD', '7827 CAMARGO RD', '7831 CAMARGO RD', '7835 CAMARGO RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHRIST MICHAEL E TR & ROBERTA R CHRIST TR,4,0,,,trust,True,False,False,False,small,True,"['5826 PANAMA AVE', '5829 BERTE ST', '5830 PANAMA AVE', '5801 PANAMA AVE']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHRIST WILLIAM W TR,4,0,,,trust,True,False,False,False,small,True,"['1916 TRUITT AVE', '1835 AVONLEA AVE', '1942 BERKLEY AVE', '5050 BURLEY HILLS DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BLUE ASH BLDG & LOAN CO,4,0,,,corporation,True,False,False,False,small,True,"['4811 COOPER RD', 'COOPER RD', 'COOPER RD', 'KENWOOD RD']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ABIGAIL APARTMENTS LIMITED PARTNERSHIP,4,160170,21 W 13TH ST SUITE 100C/O POAH COMMUNITIES LLCCINCINNATI OH 45202,"POAH COMMUNITIES LLC 21 W 13TH ST, SUITE 100CINCINNATI OH 45202",partnership,True,False,False,True,small,True,"['2016 BAYMILLER ST', '849 YORK ST', '1722 BAYMILLER ST', '1921-1923 FREEMAN AVE']",1.0,57,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
LEESBURG APARTMENTS LTD,4,0,,,partnership,True,False,False,False,small,True,"['3729 BROTHERTON RD', '3805 BROTHERTON RD', '3815 BROTHERTON RD', '4045 LEESBURG LN']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MEIER DANIEL W TR,4,0,,,trust,True,False,False,False,small,True,"['2787 CORNWALL DR', '3775 RIPPLEGROVE DR', '9301 BREHM RD', '9301 BREHM RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LANDERS B KAY TR,4,0,,,trust,True,False,False,False,small,True,"['11561 CHESTER RD', '11551 CHESTER RD', '11537 CHESTER RD', 'CHESTER RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BGM SHRI PARAS LLC C/O PIYUSH SHAH,4,653680,10114 WASHINGTON GLEN DRWASHINGTON TOWNSHIP OH 45458,SHAH PIYUSH 10114 WASHINGTON GLEN DRWASHINGTON TOWNSHIP OH 45458,llc,True,False,False,False,small,True,"['2478 BERTHBROOK DR', '6330 GOLFWAY DR', '974 GALSWORTHY CT', '12084 MARWOOD LN']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BEREKET LLC,4,758540,2936 FERGUSON RDCINCINNATI OH 45238,BEREKET LLC 2936 FERGUSON RDCINCINNATI OH 45238,llc,True,False,False,False,small,True,"['2936 FERGUSON RD', '2832 QUEEN CITY AVE', '2947 WESTRIDGE AVE', '2442 FERGUSON RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MEINKEN JOHN W TR & MARY CAROL TR,4,0,,,trust,True,False,False,False,small,True,"['1711 FLORA AVE', '1711 FLORA AVE', '1711 FLORA AVE', '1711 FLORA AVE']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHELAN DEVELOPMENTS LLC,4,0,,,llc,True,False,False,False,small,True,"['321 E UNIVERSITY AVE', '321 E UNIVERSITY AVE', '623 RIDDLE RD', '224 BANK AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
AMR MANAGEMENT LLC,4,126220,7655 FIVE MILE RD # 222CINCINNATI OH 45230,AMR MANAGEMENT LLC 7655 FIVE MILE RD # 222CINCINNATI OH 45230,llc,True,False,False,False,small,True,"['7655 2-1 FIVE MILE RD', '7655 2-2 FIVE MILE RD', '7655 222 FIVE MILE RD', '7655 223 FIVE MILE RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LILTEE LLC,4,0,,,llc,True,False,False,False,small,True,"['2223 GRAND AVE', '1708 ESMONDE ST', '2200 GRAND AVE', '2223 GRAND AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LAWN AVENUE APARTMENTS LTD,4,0,,,partnership,True,False,False,False,small,True,"['2204 LAWN AVE', '2208 LAWN AVE', '2214 LAWN AVE', '2216 LAWN AVE']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PERSERVERANCE COMMERCIAL LLC,4,0,,,llc,True,False,False,False,small,True,"['1505 A-1 VINE ST', '1511 A-2 VINE ST', '1513 A-3 VINE ST', '1517 A-4 VINE ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PETERMARK ENTERPRISES LTD,4,0,,,partnership,True,False,False,False,small,True,"['3149 HARRISON AVE', '3155 HARRISON AVE', '3155 HARRISON AVE', '3155 HARRISON AVE']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LAZ ENTERPRISES LTD,4,0,,,partnership,True,False,False,False,small,True,"['589 TORRENCE LN', '2401 11A INGLESIDE AVE', '229 W NINTH ST', '227 W NINTH ST']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHARLIE 1 LLC,4,0,,,llc,True,False,False,False,small,True,"['356 ELBERON AVE', '5780 LANTANA AVE', '1008 WELLSPRING DR', '1008 WELLSPRING DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KRP WAREHOUSE LLC,4,0,,,llc,True,False,False,False,small,True,"['HUDEPOHL ST', 'HUDEPOHL ST', 'HUDEPOHL ST', '800 W FIFTH ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MCCAL LLC,4,0,,,llc,True,False,False,False,small,True,"['52 W MCMILLAN AVE', '50 W MCMILLAN AVE', '48 W MCMILLAN AVE', '113 CALHOUN ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHARLIES 3/4 HOUSE INC,4,0,,,corporation,True,False,False,False,small,True,"['2206 VINE ST', '2111 VINE ST', '2113 VINE ST', '2115 VINE ST']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PENDLETON EAST LIMITED PARTNERSHIP,4,0,,,partnership,True,False,False,False,small,True,"['508 E TWELFTH ST', '517 E TWELFTH ST', '519 E TWELFTH ST', '525 E TWELFTH ST']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
GARNER CHARLES R CO TR & JAMES E CO TR,4,0,,,trust,True,False,False,False,small,True,"['ROUND BOTTOM RD', '7353 WOOSTER PK', '7575 WOOSTER PK', '7569 WOOSTER PK']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MEGDA ENTERPRISES INC,4,0,,,corporation,True,False,False,False,small,True,"['3430 TELFORD ST', '5039 FOLEY RD', '5035 FOLEY RD', '5031 FOLEY RD']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LINCOLN HEIGHTS COMMUNITY IMPROVEMENT CORPORATION,4,0,,,corporation,True,False,False,False,small,True,"['CHAMBERLAIN AVE', 'CHAMBERLAIN AVE', 'THOMAS CT', '10102 LOCKLAND RD']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PERSEVERANCE RESIDENTIAL LLC,4,0,,,llc,True,False,False,False,small,True,"['1507 B-1 VINE ST', '1511 B-2 VINE ST', '1515 B-3 VINE ST', '1517 B-4 VINE ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ABRAHAM JOHN A TR @ 3,4,0,,,trust,True,False,False,False,small,True,"['10005 HUMPHREY RD', '10005 HUMPHREY RD', '10001 HUMPHREY RD', '10005 HUMPHREY RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BIG VIEW LLC,4,0,,,llc,True,False,False,False,small,True,"['4616 KILBY RD', '4616 KILBY RD', '4616 KILBY RD', '4616 KILBY RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CH BANKS COMMERCIAL ACQUISITION LLC,4,0,,,llc,True,False,False,False,small,True,"['16 W FREEDOM WY', 'E FREEDOM WY', '193 E SECOND ST', '160 MARIAN SPENCER WY']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
TELFORD APARTMENTS LLC,4,0,,,llc,True,False,False,False,small,True,"['331 SHILOH ST', '3419 TELFORD ST', '339 SHILOH ST', '341 SHILOH ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
GALBRAITH ROAD LLC,4,0,,,llc,True,False,False,False,small,True,"['4129 E GALBRAITH RD', '4131 E GALBRAITH RD', '4069 E GALBRAITH RD', '4075 E GALBRAITH RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PEOPLE WORKING COOPERATIVELY INC,4,0,,,corporation,True,False,False,False,small,True,"['4612 PADDOCK RD', '1212 TENNESSEE AVE', '3480 E KEMPER RD', '3440 E KEMPER RD']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BELT ENTERPRISES LLC,4,332930,11529 DEER TRACE LNHARRISON OH 45030,BELT ENTERPRISES LLC 11529 DEER TRACE LNHARRISON OH 45030,llc,True,False,False,False,small,True,"['3036 LIBRA LN', '7344 CLOVERNOOK AVE', '1923 DALLAS AVE', '1923 DALLAS AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MAINFLOR LLC,3,0,,,llc,True,False,False,False,small,True,"['1323 MAIN ST', '1256 HENKEL DR', '4143 FLORIDA AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PERKINS MICHAEL L CO-TR & LORI A CO-TR,3,0,,,corporation,True,False,False,False,small,True,"['LAMPLITE CT', 'LAMPLITE CT', '2276 SPINNINGWHEEL LN']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PK 8TH ST LLC,3,0,,,llc,True,False,False,False,small,True,"['3920 W EIGHTH ST', '4464 W EIGHTH ST', '3836 LLEWELLYN AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KHAN NAJMA TR,3,0,,,trust,True,False,False,False,small,True,"['2549 APPLE RIDGE LN', '10555 MONTGOMERY RD', '9975 WALNUTRIDGE CT']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PLACE NANCY C TR,3,0,,,trust,True,False,False,False,small,True,"['12083 STONE MILL RD', '12083 STONE MILL RD', '12083 STONE MILL RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MAGELLAN LAND COMPANY,3,0,,,corporation,True,False,False,False,small,True,"['FOXCHASE LN', 'SHAWNEE RUN RD', 'ST EDMUNDS PL']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HILLTOP BASIC RESOURCES INC,3,0,,,corporation,True,False,False,False,small,True,"['3280 SOUTHSIDE AVE', '6761 KELLOGG AVE', 'FIVE MILE RD']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BERNARD DONALD TR & IRENE TR,3,0,,,trust,True,False,False,False,small,True,"['6440 CLEVES WARSAW PK', 'CLEVES WARSAW PK', '6398 UPPER RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MAGNETIC HOME SERVICES LLC,3,0,,,llc,True,False,False,False,small,True,"['1635 CLAYTON AVE', '1637 CLAYTON AVE', 'CLAYTON AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BEARE TERESA M TR,3,0,,,trust,True,False,False,False,small,True,"['305 KATIEBUD DR', '303 KATIEBUD DR', '301 KATIEBUD DR']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HILLVISTA APARTMENTS LLC,3,0,,,llc,True,False,False,False,small,True,"['2735 HILLVISTA LN', '2709 HILLVISTA LN', '2686 HILLVISTA LN']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KH CINCY LLC C/O IRON MOUNTAIN,3,0,,,llc,True,False,False,False,small,True,"['E KEMPER RD', 'E KEMPER RD', '11350 DEERFIELD RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BLIND ELK LLC,3,0,,,llc,True,False,False,False,small,True,"['6809 MAIN ST', 'BEND ST', '6809 MAIN ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BLUE ASH DEVELOPMENT LLC,3,0,,,llc,True,False,False,False,small,True,"['RETREAT DR', 'RETREAT DR', nan]",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MEINKING MARK & JUDY A TR,3,0,,,trust,True,False,False,False,small,True,"['1744 SHERMAN AVE', '1756 SHERMAN AVE', '1756 SHERMAN AVE']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MEISTER DANNY R TR,3,0,,,trust,True,False,False,False,small,True,"['2445 GOLF DR', '5695 JESSUP RD', '5719 JESSUP RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HISTORIC DAYTON LLC,3,0,,,llc,True,False,False,False,small,True,"['835 DAYTON ST', '1103 DAYTON ST', '1101 DAYTON ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHAN NANCY TR,3,0,,,trust,True,False,False,False,small,True,"['490 502 MT HOPE AVE', '510 MT HOPE AVE', '830 KIRBERT AVE']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MAHONEY KATHLEEN A TR,3,0,,,trust,True,False,False,False,small,True,"['667 E MITCHELL AVE', '3976 ABINGTON AVE', '4031 RED BUD AVE']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HIS GRACE ENTERPRISES LLC,3,0,,,llc,True,False,False,False,small,True,"['1845 SECTION RD', '3738 BEEKMAN ST', '7671 KNOLLWOOD LN']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MADEIRA LIVING LLC,3,0,,,llc,True,False,False,False,small,True,"['7210 LONGFIELD DR', '7208 LONGFIELD DR', '134 DELMAR AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HIRSCHAUER THOMAS J TR,3,0,,,trust,True,False,False,False,small,True,"['NEWTOWN RD', '2682 NEWTOWN RD', '2682 NEWTOWN RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MADE IN THE MIDWEST LLC,3,0,,,llc,True,False,False,False,small,True,"['2419 SYMMES ST', 'WAYNE ST', '2411 SYMMES ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MENTRUP NICK TR & ERIC MENTRUP TR,3,0,,,trust,True,False,False,False,small,True,"['8564 MT HOPE RD', '8564 MT HOPE RD', '8564 MT HOPE RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BEAT THE BUSH LLC,3,441850,6245 CHERRY LANE FARMWEST CHESTER OH 45069,BEAT THE BUSH LLC 6245 CHERRY LANE FARMWEST CHESTER OH 45069,llc,True,False,False,False,small,True,"['HAUCK RD', '3772 HAUCK RD', '3778 HAUCK RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CH PLAZA LLC,3,0,,,llc,True,False,False,False,small,True,"['5823 HAMILTON AVE', 'CEDAR AVE', '5843 HAMILTON AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHAI WEST NINTH ST LLC,3,0,,,llc,True,False,False,False,small,True,"['11674 LEBANON RD', '11670 LEBANON RD', '11662 LEBANON RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BLUM ANTHONY G TR & JOSEPH D TR,3,0,,,trust,True,False,False,False,small,True,"['7402 HAMILTON AVE', '7404 HAMILTON AVE', '1500 COMPTON RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MADERIA CROSSING INC,3,0,,,corporation,True,False,False,False,small,True,"['7005 MIAMI AVE', '7005 MIAMI AVE', '7005 MIAMI AVE']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MADISON 6420 LLC,3,0,,,llc,True,False,False,False,small,True,"['6201 STEWART RD', '6201 STEWART RD', '6201 STEWART RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BIEN DANIEL R TR,3,0,,,trust,True,False,False,False,small,True,"['BOYNTON PL', 'BOYNTON PL', '1046 BOYNTON PL']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PLYMOUTH 613 637 REDNA OH LLC,3,0,,,llc,True,False,False,False,small,True,"['617 REDNA TE', '619 REDNA TE', '637 REDNA TE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PLYMOUTH ORANGE POINT LLC,3,0,,,llc,True,False,False,False,small,True,"['2800 2888 E KEMPER RD', '2700-2744 E KEMPER RD', '4514 4548 CORNELL RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
ANS SERVICES LLC,3,270770,3041 WATERCREST DRMAINEVILLE OH 45039,LERETA LLC 901 CORPORATE CENTER DRPOMONA CA 91768,llc,True,False,False,False,small,True,"['8015 CONGRESSWOOD LN', '6776 TARAWA DR', '626 MAPLE ST']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
SV APARTMENTS LLC,3,0,,,llc,True,False,False,False,small,True,"['2805 EUCLID AVE', '2904-2914 SHORT VINE ST', 'E MARTIN LUTHER KING DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KIRTLEY ENTERPRISE II LLC,3,0,,,llc,True,False,False,False,small,True,"['9200 5A MONTGOMERY RD', '9200 5B MONTGOMERY RD', '9200 6B MONTGOMERY RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PEPSI COLA BOTTLING CO ATTN TAX DEPT 3A-300,3,0,,,corporation,True,False,False,False,small,True,"['2121 SUNNYBROOK DR', '2121 SUNNYBROOK DR', '2121 SUNNYBROOK DR']",1.0,54,tier_3,Corporation (likely investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KINNEY 1587 LLC,3,0,,,llc,True,False,False,False,small,True,"['7427 PERRY ST', '7435 PERRY ST', '1587 KINNEY AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KINSEY LOFTS LLC,3,0,,,llc,True,False,False,False,small,True,"['2354 READING RD', '2358 READING RD', 'READING']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PERAZIM LLC,3,0,,,llc,True,False,False,False,small,True,"['533 CAMDEN AVE', '537 CAMDEN AVE', '3726 STANDISH AVE']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MEYERS MARJORIE A TR,3,0,,,trust,True,False,False,False,small,True,"['1668 DEWEY AVE', '2527 NORTON ST', '2529 NORTON ST']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KIPPINS WILLIAM V TR,3,0,,,trust,True,False,False,False,small,True,"['420 WASHINGTON AVE', '619 WOOSTER PK', '619 WOOSTER PK']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BETZ JOHN F TR,3,0,,,trust,True,False,False,False,small,True,"['6919 VINE ST', '6917 VINE ST', '653 CASCADE RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BETSCHER HUBER TERESA ANN TR @ 2,3,0,,,trust,True,False,False,False,small,True,"['CAROLINA TRACE RD', '317 DAIR AVE', '130 N JEFFERSON ST']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (3 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
