owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
FITZGERALD HOMES LLC,10,406000.0,PO BOX 188,PO BOX 9202,llc,True,True,True,False,large,True,"['792 E MOUND ST', '794 E MOUND ST', '796 E MOUND ST', '798 E MOUND ST', '800 E MOUND ST']",1.0,83,tier_1,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",High-Confidence Investor - Prime prospect
TMB INVESTMENTS LTD,10,2731600.0,1377 LA ROCHELLE DR,6950 AMERICANA PKWY STE A,partnership,True,True,False,False,large,True,"['1297 BEECHWOOD RD', '1377 LA ROCHELLE DR', '1352 HAFTON WOODS DR', '3891 ORANGE BLOSSOM LN', '3988 WINTERGREEN BL']",1.0,73,tier_2,"Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HAMILTON ARMS APTS LLC,10,4807300.0,3400 N HIGH ST STE 200,3400 N HIGH ST STE 400,llc,True,False,False,True,large,True,"['4406 S HAMILTON RD', '0 S HAMILTON RD', '4435 MELROY AV', '4435 MELROY AV', '4427 MELROY AV']",1.0,71,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
TLC PROPERTIES INC,10,2056600.0,5321 CORPORATE BLVD,770 HARRISON DR,corporation,True,True,False,False,large,True,"['0 FRONT ST', '0 S FRONT ST', '0 SECOND ST', '0 FRONT ST', '0 FRONT ST']",0.9,74,tier_2,"Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
VISION FOR LIFE PROPERTIES LLC,10,2083000.0,560 EAST TOWN ST,495 S HIGH ST STE 400,llc,True,True,False,False,large,True,"['5195 IVYHURST DR', '3708 MONTCLAIR DR', '709 EDENDALE CT', '2810 RAPHAEL DR', '3285 ST BERNARD CR']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PATRIARCH HOLDINGS LLC,10,1456500.0,159 E LIVINGSTON AVE,159 E LIVINGSTON,llc,True,True,False,False,large,True,"['807 809 SYCAMORE ST', '531 GATES ST', '0 E FULTON ST', '761 MCALLISTER AV', '1169 S TWENTY SECOND ST']",0.9,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CHN WEST LLC,10,2229200.0,1680 WATERMARK DR,1680 WATERMARK DR,llc,True,False,False,False,large,True,"['184 188 HIGHLAND AV', '190 194 HIGHLAND AV', '1845 SULLIVANT AV', '1565 SULLIVANT AV', '1561 SULLIVANT AV']",0.0,52,tier_3,LLC entity (high investor probability); Large portfolio (10 properties),Possible Investor - Worth contacting
6610 ENGLE ROAD LLC,10,461600.0,PO BOX 81657,PO BOX 81657,llc,True,False,True,False,large,True,"['3152 E SEVENTEENTH AV', '3152 SEVENTEENTH AV', '0 SEVENTEENTH AV', '0 SEVENTEENTH AV', '0 RARIG AV']",0.0,58,tier_3,LLC entity (high investor probability); Large portfolio (10 properties); PO Box address,Possible Investor - Worth contacting
OLYMPUS BORROWER 1 LLC,10,2681800.0,PO BOX 4090,1134 W HUBBARD ST FL3,llc,True,False,True,False,large,True,"['4705 HEATHERTON DR', '4052 SWEET SHADOW AV', '4004 SWEET SHADOW AV', '4877 GRIMM DR', '0 LAVENDER RIDGE DR']",1.0,73,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
MIRACIT DEVELOPMENT CORP,10,1420000.0,2181 MOCK RD,2177 MOCK RD,corporation,True,False,False,False,large,True,"['2250 MOCK RD', '2200 MOCK RD', '2210 2238 MOCK RD', '2164 MOCK RD', '2039 BRENTNELL AV']",1.0,64,tier_2,Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
AHR MANAGEMENT LLC,10,1292800.0,5042 SILVER SADDLE CT,5042 SILVER SADDLE CT,llc,True,False,False,False,large,True,"['5199 WINSOME WY', '5201 WINSOME WY', '5203 WINSOME WY', '5205 WINSOME WY', '5207 WINSOME WY']",0.0,52,tier_3,LLC entity (high investor probability); Large portfolio (10 properties),Possible Investor - Worth contacting
BYRON REAL PROPERTIES LLC,10,1306500.0,4694 CEMETERY RD PMB 398,4694 CEMETERY RD #398,llc,True,True,False,False,large,True,"['838 - 840 BYRON AV', 'BYRON AV', '808 - 810 BYRON AV', '828 - 830 BYRON AV', '822 - 824 BYRON AV']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HOFFMAN JERRY R TR,10,1794300.0,"PO BOX 8310, 34 W 9TH AVE",PO BOX 8310,trust,True,False,True,False,large,True,"['135 137 E TWELFTH AV', '105 107 E LANE AV', '28 30 E TWELFTH AV', '1725 1727 SUMMIT ST', '23 25 N WESTGATE AV']",1.0,61,tier_2,Trust entity (possible investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
AIRMER LLC,10,2123800.0,947 E JOHNSTOWN RD #255,947 E JOHNSTOWN RD # 255,llc,True,False,False,False,large,True,"['271 PRINCE OF WALES DR', '159 EMPIRE DR', '635 FENCHURCH WY', '565 PALACE LN', '100 CROWN HILL CT']",0.9,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
ECKERT JOSEPH P,10,1398900.0,4737 REED RD SUITE 150,4737 REED RD STE 150,individual,False,False,False,True,large,True,"['741 MALVERN AV', '614 E FOURTH AV', '608 610 FOURTH AV', '513 E TOMPKINS ST', '625 NORTHVIEW AV']",1.0,41,tier_3,Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
TIME WARNER CABLE MIDWEST LLC,10,10052400.0,7820 CRESCENT EXECUTIVE DR,PO BOX 7467,llc,True,False,False,False,large,True,"['1980 ALUM CREEK DR', '2676 MARGRET ST', '3900 HIGH ST', '0 GROVEPORT PI', '1015 OLENTANGY RIVER RD']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
SENK EQUITIES LLC,10,794000.0,2731 KUNZ RD,2731 KUNZ RD,llc,True,False,False,False,large,True,"['362 364 EUREKA AV', '197 199 LECHNER AV', '58 S OGDEN AV', '505 CLARENDON AV', '0 CLARENDON AV']",0.8,63,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned,Probable Investor - Strong prospect
LEXIROSE EAST LLC,10,1449800.0,1411 E MAIN STREET,1411 E MAIN ST,llc,True,False,False,False,large,True,"['3556 SEABROOK AV', '1272 S ZETTLER RD', '3790 SHAMROCK DR', '1655 ZETTLER RD', '3049 LANGFIELD DR']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
AIZA INVESTMENT LLC,10,1258700.0,5042 SILVER SADDLE CT,5042 SILVER SADDLE CT,llc,True,True,False,False,large,True,"['5265 GRIFFEN HOUSE CT', '5267 GRIFFEN HOUSE CT', '5269 GRIFFEN HOUSE CT', '5271 GRIFFEN HOUSE CT', '5273 GRIFFEN HOUSE CT']",0.0,62,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GOLDEN STEP REAL ESTATE LLC,10,1308400.0,500 WESTOVER DR # 5144,500 WESTOVER DR STE 5144,llc,True,True,False,False,large,True,"['1062 BRENTNELL AV', '2876 E SIXTH AV', '3111 E SIXTH AV', '1999 WOODLAND AV', '178 SCHRYVER RD']",0.7,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DEGAS REAL ESTATE SOLUTIONS LLC,10,3353600.0,1150 MORSE RD STE 207,1150 MORSE RD STE 207,llc,True,True,False,True,large,True,"['4390 KARL RD', '914 E THIRTEENTH AV', '2238 N CLEVELAND AV', '3180 3186 SULLIVANT AV', '1920 AGLER AV']",0.6,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LEXIROSE DRIVING PARK LLC,10,1251900.0,1411 E MAIN STREET,1411 E MAIN ST,llc,True,False,False,False,large,True,"['960 LOCKBOURNE RD', '794 794 1/2 KELTON AV', '1320 1322 GAULT ST', '1524 E WHITTIER ST', '968 FAIRWOOD AV']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HAMMER OUT HOMES INC,10,294700.0,2800 W STATE RD 84 STE#118,2800 W STATE ROAD 84 STE 118,corporation,True,True,False,True,large,True,"['448 HAMILTON AV', '338 S OHIO AV', '0 LOEFFLER AV', '1000 E LONG ST', '1014 E LONG ST']",0.9,78,tier_2,"Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
NUTCREEK TOWNHOMES LLC,10,1797200.0,PO BOX 674,PO BOX 674,llc,True,False,True,False,large,True,"['2605 2607 WOODSEDGE RD', '2619 2621 WOODSEDGE RD', '2649 2651 WOODSEDGE RD', '3497 3499 NUTCREEK CT', '3485 3487 NUTCREEK CT']",0.0,58,tier_3,LLC entity (high investor probability); Large portfolio (10 properties); PO Box address,Possible Investor - Worth contacting
ONE 1301 HOLDINGS LLC,10,178700.0,850 TWIN RIVERS DR PO BOX 2018,PO BOX 2018,llc,True,True,True,False,large,True,"['0 OLMSTEAD AV', '1018 SHOEMAKER AV', '0 HANLEY ST', '0 ST CLAIR AV', '432 HAMILTON AV']",1.0,83,tier_1,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",High-Confidence Investor - Prime prospect
RH PARTNERS OWNERCO 2 LLC,10,2230900.0,401 CONGRESS AVENUE 33RD FLOOR,16220 N SCOTTSDALE RD STE 650,partnership,True,False,False,False,large,True,"['3407 OMEGA DR', '174 LINCOLNSHIRE RD', '4856 N CRYODON BL', '2968 REMINGTON RIDGE RD', '3591 PENDENT LN']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TUXEDO HOLDINGS LLC,10,3142700.0,P O BOX 12549,1123 PARK VIEW DR,llc,True,True,False,False,large,True,"['1501 1503 FRANKLIN AV', '1604 1606 FRANKLIN AV', '1744 1746 OAK ST', '1472 1474 BRYDEN RD', '1548 1550 BRYDEN RD']",0.8,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BLOCK O PROPERTIES LLC,10,1289600.0,2425 N HIGH ST,2425 N HIGH ST,llc,True,True,False,False,large,True,"['109 E TOMPKINS ST', '111 E TOMPKINS ST', '113 E TOMPKINS ST', '115 E TOMPKINS ST', '117 E TOMPKINS ST']",0.0,62,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
AVENA INVESTMENTS LLC,10,1092100.0,1419 ELLSWORTH AVE,1419 ELLSWORTH AVE,llc,True,True,False,False,large,True,"['1401 HILDRETH AV', '315 WHITETHORNE AV', '57 S HARRIS AV', '525 MITHOFF ST', '977 E SEVENTEENTH AV']",0.8,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
UC REAL ESTATE GROUP ONE LLC,10,1402800.0,1405 BUTTERMILK AVE,PO BOX 9202,llc,True,True,False,False,large,True,"['2848 E ELEVENTH AV', '948 950 MCALLISTER AV', '1029 SULLIVANT AV', '265 267 DAKOTA AV', '938 944 E MOUND ST']",0.8,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KENNEY FAMILY PARTNERSHIP II LLC,10,2567400.0,470 OLDE WORTHINGTON RD S,470 OLDE WORTHINGTON RD STE 101,partnership,True,False,False,False,large,True,"['950 TAYLOR STATION D RD', '950 TAYLOR STATION I RD', '950 TAYLOR STATION N RD', '950 TAYLOR STATION O RD', '950 TAYLOR STATION R RD']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BJM INVESTMENTS INC,10,1159700.0,2188-D HEDGEROW ROAD,6443 MEADOW GLEN DR N,corporation,True,True,False,False,large,True,"['2188 HEDGEROW RD', '2205 HEDGEROW RD', '2205 HEDGEROW RD', '2196 HEDGEROW RD', '2196 HEDGEROW RD']",0.9,74,tier_2,"Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MORNING RAY PROPERTIES LLC,10,1152600.0,500 WESTOVER DR # 5144,PO BOX 9202,llc,True,True,False,False,large,True,"['3099 E SIXTH AV', '2513 AVALON PL', '138 ASHBURTON RD', '1611 CUNARD RD', '2730 KENILWORTH RD']",0.6,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BROOKHAVEN PROPERTIES LLC,10,1027000.0,947 E JOHNSTOWN RD #243,947 E JOHNSTOWN RD # 243,llc,True,True,False,False,large,True,"['833 FAIRWOOD AV', '0 MOCK RD REAR', '2070 MOCK RD', '2078 MOCK RD', '2078 MOCK RD']",0.9,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
AUTO MIRACLE HOLDINGS LLC,10,960800.0,3494 S HAMILTON RD STE 206,3494 S HAMILTON RD STE 206,llc,True,True,False,True,large,True,"['2083 CLEVELAND AV', '2637 SULLIVANT AV', '2083 CLEVELAND AV', '0 E LIVINGSTON AV', '2986 E LIVINGSTON AV']",0.1,66,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ASSOCIATES FOR THE BENEFIT OF PROPERTY OWNER,10,56700.0,PO BOX 23041,,business,True,True,True,False,large,True,"['0 SARANAC DR', '0 BIRKDALE DR', '0 BIRKDALE DR', '0 BIRKDALE DR', '0 BIRKDALE DR']",1.0,53,tier_3,"Large portfolio (10 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
ROCMAX HOLDINGS LLC,10,2015800.0,1650 S 3RD ST,4519 KENNY RD,llc,True,True,False,False,large,True,"['1658 S THIRD ST', '1650 S THIRD ST', '1654 S THIRD ST', '4135 ELLERY DR', '2738 GLENBRIAR ST']",0.8,73,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TRUE NORTH PROPERTY OWNER C LLC,10,2381800.0,PO BOX 4090,1134 W HUBBARD ST FL3,llc,True,True,True,False,large,True,"['1512 BERKHARD DR', '3221 PAYDAY LN', '3341 PAYDAY LN', '2620 SPARROW HILL DR', '4880 GRIMM DR']",1.0,83,tier_1,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",High-Confidence Investor - Prime prospect
WBH OHIO LLC,10,2292200.0,4519 KENNY RD,4519 KENNY RD,llc,True,False,False,False,large,True,"['575 HANFORD ST', '291 SHERBORNE DR', '380 ALDEN AV', '3318 EAKIN RD', '1001 HARRIS AV']",0.3,52,tier_3,LLC entity (high investor probability); Large portfolio (10 properties),Possible Investor - Worth contacting
COHEN MANAGEMENT LLC,10,1412600.0,P O BX 3554,PO BOX 3554,llc,True,False,False,False,large,True,"['603 E GATES ST', '626 SIEBERT ST', '515 STEWART AV', '1448 S CHAMPION AV', '1026 PARSONS AV']",0.5,52,tier_3,LLC entity (high investor probability); Large portfolio (10 properties),Possible Investor - Worth contacting
PACIFIC COAST CAPITAL INVESTORS LLC,10,2559900.0,1575 BAYSHORE HIGHWAY SUITE 100,1575 BAYSHORE HWY STE 100,llc,True,True,False,True,large,True,"['1250 LOCKHURST AV', '0 LOCKHURST RD', '1212 LOCKHURST RD', '1220 LOCKHURST RD', '1224 LOCKHURST RD']",1.0,81,tier_1,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",High-Confidence Investor - Prime prospect
CENTRAL OHIO HOUSING DEV ORGANIZATION INC,10,146900.0,562 E MAIN ST,3443 AGLER RD,corporation,True,False,False,False,large,True,"['1258 PURITAN AV', '1254 PURITAN AV', '0 TWELFTH AV', '0 TAYLOR AV', '0 TAYLOR AV']",1.0,64,tier_2,Corporation (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MK ASSET MANAGEMENT LLC,10,934100.0,242 E NORTH BROADWAY ST,242 E NORTH BROADWAY ST,llc,True,False,False,False,large,True,"['389 S HARRIS AV', '258 LECHNER AV', '920 E FIFTH AV', '1386 BRIARWOOD AV', '1479 GENESSEE AV']",0.1,52,tier_3,LLC entity (high investor probability); Large portfolio (10 properties),Possible Investor - Worth contacting
HICKORY RIDGE HR PROPERTIES LLC,10,650400.0,PO BOX 24362,PO BOX 24362,llc,True,True,True,False,large,True,"['2917 BRIDGEWALK ST', '2919 BRIDGEWALK ST', '2901 BRIDGEWALK ST', '2903 BRIDGEWALK ST', '2480 AGLER RD']",0.0,68,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
VOELKER DOW T TR,10,6458000.0,1620 W FIRST AVE,PO BOX 06209,trust,True,False,False,False,large,True,"['2805 E FIFTH AV', '2363 BEVERLY PL', '5055 GREENSBORO CT', '5047 GREENSBORO CT', '342 BUTTLES AV']",0.5,40,tier_3,Trust entity (possible investor); Large portfolio (10 properties),Possible Investor - Worth contacting
ABRIGG GERALD D TR,10,2116700.0,1901 HINER RD,1901 HINER RD,trust,True,False,False,False,large,True,"['512 FREBIS AV', '648 650 NINTH ST', '207 E WELCH AV', '513 CLINE ST', '141 S HARRIS AV']",0.0,40,tier_3,Trust entity (possible investor); Large portfolio (10 properties),Possible Investor - Worth contacting
FIRST PARTNER PROPERTIES LLC,10,1651700.0,1121 SE 6TH TER,PO BOX 9202,llc,True,True,False,False,large,True,"['450 AMESBURY DR', '344 TRIUMPH WY', '357 STYGLER RD', '497 499 GOSHEN CT', '7346 BRIDE WATER BL']",0.5,62,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GENERATION RENTALS LTD,10,3679200.0,"1020 DENNISON AVE, STE 102",1086 N 4TH ST STE 109,partnership,True,True,False,True,large,True,"['2500 2510 SUMMIT ST', '1269 DENNISON AV', '1485 1489 E BROAD ST', '860 862 DENNISON AV', '1047 1053 FOURTH ST']",1.0,77,tier_2,"Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
110 COMMONS LLC,10,9162600.0,1816 N HIGH ST,1816 N HIGH STREET,llc,True,False,False,False,large,True,"['80 82 W DODRIDGE ST', '87 FOURTEENTH AV', '114 122 W DODRIDGE ST', '2689 NEIL AV', '100 W OAKLAND AV']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
EAKIN AND KINGSFORD ROAD LLC,10,1323000.0,24 SHIELDS RD,PO BOX 9202,llc,True,False,False,False,large,True,"['0 KINGSFORD RD', '811 KINGSFORD RD', '791 KINGSFORD RD', '781 KINGSFORD RD', '771 KINGSFORD RD']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
KJC GLOBAL LLC,10,1469000.0,565 PLANDOME RD PMB 308,"565 PLANDOME RD, PMB 308",llc,True,False,False,False,large,True,"['283 285 S WAYNE AV', '317 319 S OGDEN AV', '155 157 S HIGHLAND AV', '2497 2499 STEELE AV', '30 36 N EUREKA AV']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MOINDIA LLC,10,683000.0,PO BOX 696,PO BOX 696,llc,True,False,True,False,large,True,"['1777 W MOUND ST', '1783 W MOUND ST', '1789 W MOUND ST', '1793 W MOUND ST', '1799 W MOUND ST']",0.0,58,tier_3,LLC entity (high investor probability); Large portfolio (10 properties); PO Box address,Possible Investor - Worth contacting
NEGRON LEASING LLC,10,777700.0,408 SYCAMORE ST,408 E SYCAMORE ST,llc,True,False,False,False,large,True,"['1851 DENUNE AV', '0 ABERDEEN AV', '0 ABERDEEN AV', '0 ABERDEEN AV', '0 ABERDEEN AV']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
COMET GROUP III LTD,10,5643300.0,395 THORNBURY LN,PO BOX 8310,partnership,True,True,False,False,large,True,"['185 W NINTH AV', '1417 1423 HUNTER AV', '183 W NINTH AV', '201 E LANE AV', '175 W NINTH AV']",1.0,73,tier_2,"Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GREAT CITY HOMES INC,10,1225000.0,PO BOX 123,PO BOX 123,corporation,True,True,True,False,large,True,"['376 HIGHLAND AV', '1372 OAKWOOD AV', '127 N WESTMOOR AV', '632 S RICHARDSON AV', '0 MCGUFFEY RD']",0.3,65,tier_2,"Corporation (likely investor); Large portfolio (10 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
REX RESIDENTIAL PROPERTY OWNER A LLC,10,1631600.0,3500  PARK CENTER DR STE 100,16220 N SCOTTSDALE RD STE 650,llc,True,True,False,True,large,True,"['1587 BASIL DR', '4710 ROBINHOOD PK', '1818 NEWFIELD RD', '3763 E AMWELL RD', '1804 WYTON CT']",1.0,81,tier_1,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",High-Confidence Investor - Prime prospect
BSD REALTY GROUP LLC,10,1371200.0,PO BOX   9148,6435 SHILOH RD STE A,llc,True,True,True,False,large,True,"['460 S WARREN AV', '252 S HARRIS AV', '317 S WARREN AV', '974 MILLER AV', '338 340 S HARRIS AV']",0.7,79,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KLEAABBY LLC,10,1541300.0,"4692 CHARECOTE LN, APT A",4692 CHARECOTE LN APT A,llc,True,False,False,False,large,True,"['4692 CHARECOTE LN', '445 COLLINGWOOD AV', '3768 WASHBURN AV', '4142 CHANDLER DR', '4066 POWELL AV']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
NERIOS 4J INVESTMENTS LLC,10,1288600.0,1425 COMMUNITY PARK DR UNIT A,5516 SATINWOOD DR,llc,True,True,False,False,large,True,"['2356 JOYCE AV', '1117 E WEBER RD', '1984 FENTON ST', '2226 E EDEN AV', '2150 E FENTON ST']",1.0,77,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
4805 LANGLEY SNF REALTY LLC,10,4926100.0,4805 LANGLEY AVE,4805 LANGLEY AVE,llc,True,True,False,False,large,True,"['4805 LANGLEY AV', '4805 LANGLEY AV', '4805 LANGLEY AV', '4805 LANGLEY AV', '4805 LANGLEY AV']",0.0,62,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
Y & M OHIO PROPERTIES LLC,10,1278400.0,1395 MORSE RD,1395 MORSE RD,llc,True,True,False,False,large,True,"['0 E MAIN ST', '0 E MAIN ST', '0 E MAIN ST', '0 E MAIN ST', '3878 E MAIN ST']",0.1,62,tier_2,"LLC entity (high investor probability); Large portfolio (10 properties); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KSI REALTY GROUP LLC,10,1049400.0,1820 NORTHWEST BLVD STE 200,5338 STOCKTON CT,llc,True,True,False,True,large,True,"['463 E GATES ST', '465 E GATES ST', '467 E GATES ST', '469 E GATES ST', '471 E GATES ST']",1.0,81,tier_1,"LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",High-Confidence Investor - Prime prospect
ES ALEX LLC,10,1043900.0,656 RIVERVIEW DR #D,3249 DURKIN CIR,llc,True,False,False,False,large,True,"['1112 LEXINGTON AV', '1143 WALTERS ST', '1336 E SIXTEENTH AV', '1799 HAROLD PL', '1657 TWENTY SIXTH AV']",0.8,63,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 50%+ properties are absentee-owned,Probable Investor - Strong prospect
HORCHER FAMILY LTD,10,2479800.0,143 PEBBLES CREEK DRIVE,143 PEBBLE CREEK DR,partnership,True,False,False,False,large,True,"['857 HEYL AV', '851 853 HEYL AV', '810 ANN ST', '554 REINHARD AV', '453 E COLUMBUS ST']",1.0,63,tier_2,Partnership (likely investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
BADURINA LAWRENCE L TR,10,582400.0,3555 CHANTILLY ST,7145 WINCHESTER RD,trust,True,False,False,False,large,True,"['1273 MAETZEL DR', '0 MERILINE AV', '1821 MERILINE AV', '0 MERILINE AV', '0 MERILINE AV']",1.0,55,tier_3,Trust entity (possible investor); Large portfolio (10 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
METZ ENTERPRISES LLC,10,1227900.0,P O BOX 116,869 COVE POINT DR,llc,True,False,False,False,large,True,"['213 CLARENDON AV', '172 S BURGESS AV', '438 S HAGUE AV', '149 N HAGUE AV', '1890 MOUND ST']",1.0,67,tier_2,LLC entity (high investor probability); Large portfolio (10 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
