owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
BETHESDA PROPERTIES INC,8,21994240,619 OAK STCINCINNATI OH 45206,BETHESDA HOSPITAL & DEACONESS ASSOC ATTN D. LUDEKE ACCOUNTING625 EDEN PARK DR 7TH FLCINCINNATI OH 45202,corporation,True,True,False,False,medium,True,"['MONTGOMERY RD', '10545 MONTGOMERY RD', '10535 MONTGOMERY RD', '10525 MONTGOMERY RD', '10615 MONTGOMERY RD']",1.0,69,tier_2,"Corporation (likely investor); Medium portfolio (8 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
EVALD ENTERPRISES LLC,8,0,,,llc,True,False,False,False,medium,True,"['5718 BRAMBLE AVE', '1484 DIXMONT AVE', '2905 CAVANAUGH AVE', '2652 GEHRUM LN', '1175 ATWOOD AVE']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (8 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
AMERICAN HOMES 4 RENT PROPERTIES SEVEN LLC,8,2462800,30601 AGOURA RDSUITE 200AGOURA HILLS CA 91301,COTALITY ATTN: TAX DEPARTMENT 3001 HACKBERRY RDIRVING TX 750630156,llc,True,True,False,False,medium,True,"['5537 SARAHS OAK DR', '10742 STONE RIDGE WY', '10725 STONE RIDGE WY', '153 WESTERN RIDGE DR', '9313 SHALLOWFORD LN']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (8 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KRUMMEN J GARY TR & JUANITA A TR,8,0,,,trust,True,False,False,False,medium,True,"['2105 CENTRAL AVE', '2111 CENTRAL AVE', '2109 CENTRAL AVE', '2115 CENTRAL AVE', '2105 CENTRAL AVE']",1.0,50,tier_3,Trust entity (possible investor); Medium portfolio (8 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PENDLETON CORPORATION THE,8,0,,,corporation,True,False,False,False,medium,True,"['KELLOGG RD', '6898 KELLOGG AVE', 'KELLOGG AVE', 'KELLOGG AVE', '6939 FIVE MILE RD']",1.0,59,tier_3,Corporation (likely investor); Medium portfolio (8 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
KRS LLC,8,0,,,llc,True,False,False,False,medium,True,"['1518 MERRIMAC ST', '1701 KINNEY AVE', '3553 NEWTON AVE', '3102 WARSAW AVE', '3604 ROLL AVE']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (8 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TERRESTRIA LLC,8,0,,,llc,True,False,False,False,medium,True,"['5322 RAVENNA ST', '875 LEXINGTON AVE', '1803 ASHBROOK DR', '4719 GREEN GLEN LN', '3017 TEMPLE AVE']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (8 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MEYER YOUNG PROPERTIES LLC,7,0,,,llc,True,True,False,False,medium,True,"['CRESTLINE AVE', '471 ELBERON AVE', '469 ELBERON AVE', '473 ELBERON AVE', '496 FAIRBANKS AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BETSCHER HOLDINGS LLC,7,349300,3425 STATE ROUTE 132AMELIA OH 45102,BETSCHER HOLDINGS LLC 3425 STATE ROUTE 132AMELIA OH 45102,llc,True,True,False,False,medium,True,"['U S ROUTE 50', '3461 MAIN ST', '3471 MAIN ST', '11084 U S ROUTE 50', '11084 U S ROUTE 50']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LAKERIDGE HALL LLC,7,0,,,llc,True,False,False,False,medium,True,"['7210 PIPPIN RD', '7198 PIPPIN RD', '7198 PIPPIN RD', '7198 PIPPIN RD', '7198 PIPPIN RD']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HEIDS PROPERTY MANAGEMENT LLC,7,0,,,llc,True,True,False,False,medium,True,"['6375 CHEVIOT RD', '6349 CHEVIOT RD', '6337 CHEVIOT RD', '6351 CHEVIOT RD', '6341 CHEVIOT RD']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LIFEFORMATIONS INC,7,0,,,corporation,True,False,False,False,medium,True,"['7524 CAMARGO RD', '7522 CAMARGO RD', '7516 CAMARGO RD', '7504 CAMARGO RD', '7524 CAMARGO RD']",1.0,59,tier_3,Corporation (likely investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MARMILLS INVESTMENTS LLC,7,0,,,llc,True,True,False,False,medium,True,"['1816 WOLFANGEL RD', '2016 MILLS AVE', '2043 MILLS AVE', '2031 MILLS AVE', '2025 MILLS AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
AMBERACRES PROPERTIES SOUTH LLC,7,671340,7042 MERLIN WAYHAMILTON OH 45011,AMBERACRES PROPERTIES SOUTH LLC 7042 MERLIN WAYHAMILTON OH 45011,llc,True,True,False,False,medium,True,"['3563 AMBERACRES DR', '3563 AMBERACRES WAY', '3563 1 AMBERACRES DR', '3563 2 AMBERACRES DR', '3563 5 AMBERACRES DR']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HEFLIN FAMILY HOLDINGS LLC,7,0,,,llc,True,True,False,False,medium,True,"['3161 MADISON RD', '3159 MADISON RD', '4122 TAYLOR AVE', '4218 BALLARD AVE', '4206 BALLARD AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LINDVEST LIMITED PARTNERSHIP,7,0,,,partnership,True,False,False,False,medium,True,"['3325 CLIFTON AVE', '3360 GLENMORE AVE', '2010 EIGHT MILE RD', '7543 BRIDGETOWN RD', '7553 BRIDGETOWN RD']",1.0,58,tier_3,Partnership (likely investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHARING CROSS LLC,7,0,,,llc,True,False,False,False,medium,True,"['3266 BRUNSMAN WY', '3250 BRUNSMAN WY', '3246 BRUNSMAN WY', '3242 BRUNSMAN WY', '3234 BRUNSMAN WY']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HILLSIDE HOMES LLC,7,0,,,llc,True,True,False,False,medium,True,"['4595 HILLSIDE AVE', '5038 TROUBADOR CT', '348 NEEB RD', '4874 HILLSIDE AVE', '5402 WHITMORE DR']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LAKEHOUSE HOLDINGS LLC,7,0,,,llc,True,True,False,False,medium,True,"['3634 COLUMBIA PW', '1132 DAYTON ST', '6809 JEFFERSON AVE', '5581 NIGHTINGALE CT', '922 SARBROOK DR']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HE REALTY GROUP LLC,7,0,,,llc,True,True,False,False,medium,True,"['4755 HARDWICK DR', '4715 GREEN GLEN LN', '4942 FERGUSON PL', '2860 SHAFFER AVE', '809 ALLENWOOD CT']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
AMUN DEVELOPMENT GROUP LLC,7,152300,1393 HARRISON AVECINCINNATI OH 45214,AMUN DEVELOPMENT GROUP LLC 1393 HARRISON AVECINCINNATI OH 45214,llc,True,True,False,False,medium,True,"['1387 HARRISON AVE', '1385 HARRISON AVE', '1383 HARRISON AVE', '1370 ERNST ST', '1370 ERNST ST']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KOINONIA REAL ESTATE LLC,7,0,,,llc,True,True,False,False,medium,True,"['4105 WATTERSON ST', '6627 BRITTON AVE', '6819 GRACE AVE', '6937 BRAMBLE AVE', '6936 GRACE AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MAIN DISTRICT LLC,7,0,,,llc,True,False,False,False,medium,True,"['229 EXCELSIOR ST', '225 EXCELSIOR ST', '230 EXCELSIOR ST', 'DORCHESTER AVE', '107 DORCHESTER AVE']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
PEARL CRESCENT REALTY GROUP LLC,7,0,,,llc,True,True,False,False,medium,True,"['2500 21 WARSAW AVE', '4686 8A RAPID RUN RD', '3550 SCHWARTZE AVE', '3556 SCHWARTZE AVE', '6642 VINE ST']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GAMMARINO ANTHONY TR,7,0,,,trust,True,False,False,False,medium,True,"['3700 ZINSLE AVE', '7403 CLOVERNOOK AVE', '3700 E GALBRAITH RD', '8744 DUBLIN CT', 'KEMPER AVE']",1.0,50,tier_3,Trust entity (possible investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HEFLIN REALTY LTD,7,0,,,partnership,True,True,False,False,medium,True,"['4218 APPLETON ST', '3166 MADISON RD', '3170 MADISON RD', '3162 MADISON RD', '4214 APPLETON ST']",1.0,68,tier_2,"Partnership (likely investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MARSHALL DEVELOPMENT GROUP LLC,7,0,,,llc,True,True,False,False,medium,True,"['1130 MARSHALL AVE', '1114 MARSHALL AVE', 'MARSHALL AVE', 'MARSHALL AVE', '2735 COLERAIN AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KIKI REAL ESTATE HOLDINGS LLC,7,0,,,llc,True,True,False,False,medium,True,"['2268 RICE ST', '278 STARK ST', '1602 JOHN ST', '1600 JOHN ST', '832 LIVINGSTON ST']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BJ HOMES LIMITED PARTNERSHIP,7,0,,,partnership,True,True,False,False,medium,True,"['3014 WALTER AVE', '2304 VINE ST', '3824 STANDISH AVE', '1042 MARSHALL AVE', '6298 BETTS AVE']",1.0,68,tier_2,"Partnership (likely investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BEALE 1 LLC,7,537920,10622 NEW HAVEN RDHARRISON OH 45030,BEALE 1 LLC 10622 NEW HAVEN RDHARRISON OH 45030,llc,True,False,False,False,medium,True,"['10622 NEW HAVEN RD', 'NEW HAVEN RD', '10620 NEW HAVEN RD', '10055 PROGRESS WAY', '10055 PROGRESS WAY']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
MALOTKE MARY I TR,7,0,,,trust,True,False,False,False,medium,True,"['322 RUGBY AVE', 'LONGWORTH ST', 'LONGWORTH ST', 'LONGWORTH ST', '164 WOOSTER PK']",1.0,50,tier_3,Trust entity (possible investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MAERTZ INVESTMENTS LLC,7,0,,,llc,True,True,False,False,medium,True,"['2189 HIGH ST', '2191 HIGH ST', '9155 READING RD', '1305 READING RD', '9153 READING RD']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MARIGOLD VENTURES LLC,7,0,,,llc,True,True,False,False,medium,True,"['633 PROSPECT PL', '1024 SUNSET AVE', '4063 VINEDALE AVE', '4063 VINEDALE AVE', '1343 MANSS AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LANGDON INC,7,0,,,corporation,True,False,False,False,medium,True,"['SHEPHERD LN', '9895 WAYNE AVE', '9865 WAYNE AVE', '9865 WAYNE AVE', '9865 WAYNE AVE']",1.0,59,tier_3,Corporation (likely investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
TERRY CARTER RENTAL LLC,7,0,,,llc,True,True,False,False,medium,True,"['COLUMBIA PW', '4604 EASTERN AVE', '4606 EASTERN AVE', '4608 EASTERN AVE', '4610 EASTERN AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MCKENZIE-FINCH LTD,7,0,,,partnership,True,False,False,False,medium,True,"['10050 MIAMITOWN RD', '10978 U S ROUTE 50', '10978 U S ROUTE 50', '10675 U S ROUTE 50', 'STEPHENS RD']",1.0,58,tier_3,Partnership (likely investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LEX PROPERTIES MANAGEMENT & ACQUISITION LLC,7,0,,,llc,True,True,False,False,medium,True,"['2475 SATURN ST', '2475 SATURN ST', '1304 BEECH AVE', '2036 QUEEN CITY AVE', '2847 ROBERT AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LITTLE MIAMI REAL ESTATE INVESTMENT CORP,7,0,,,corporation,True,True,False,False,medium,True,"['3615 CHURCH ST', '3607 CHURCH ST', '3605 CHURCH ST', '81 CHURCH ST', '3601 CHURCH ST']",1.0,69,tier_2,"Corporation (likely investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MARK GREENE CONSTRUCTION LLC,7,0,,,llc,True,False,False,False,medium,True,"['2908 CORBIN PARK CT', '2906 CORBIN PARK CT', '2904 CORBIN PARK CT', '2902 CORBIN PARK CT', '2756 HOFF AVE']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
GARY & JUDITH SMITH FAMILY LIMITED PARTNERSHIP,7,0,,,partnership,True,False,False,False,medium,True,"['2641 CUMMINS ST', '2649 CUMMINS ST', '2641 CUMMINS ST', '2635 CUMMINS ST', '2627 CUMMINS ST']",1.0,58,tier_3,Partnership (likely investor); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MARGARET HALL REALTY LLC,7,0,,,llc,True,True,False,False,medium,True,"['1960 MADISON RD', '1950 MADISON RD', '1960 MADISON RD', '1936 MADISON RD', '1917 GREGORY LN']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LL INVESTORS GROUP LLC,7,0,,,llc,True,True,False,False,medium,True,"['1029 MCPHERSON AVE', '527 WOODLAWN AVE', '628 FAIRBANKS AVE', '1130 ROSEMONT AVE', '5156 WILLNET DR']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LIVING FOR A LIVING LLC,7,0,,,llc,True,False,False,False,medium,True,"['2641 RING PL', '1047 PARKSON PL', '1045 PARKSON PL', '1559 TREMONT ST', '1561 TREMONT ST']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
LANE PRIME PROPERTIES LLC,7,0,,,llc,True,True,False,False,medium,True,"['566 ELBERON AVE', '2346 IROLL AVE', '3286 RINDA LN', '7098 SHEED RD', '5801 WEST FORK RD']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MASK77 INVESTMENTS LLC,7,0,,,llc,True,True,False,False,medium,True,"['2232 FULTON AVE', '636 TAFEL ST', '714 TRENTON AVE', '1199 RULISON AVE', '1306 BEECH AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MAD REALTY LLC,7,0,,,llc,True,True,False,False,medium,True,"['951 HILL ST', '10041 ULRICH AVE', '10051 ULRICH AVE', '10051 ULRICH AVE', '10059 ULRICH AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
TCR PROPERTIES LLC,7,0,,,llc,True,True,False,False,medium,True,"['6020 SIERRA ST', '6024 SIERRA ST', '6321 CHANDLER ST', '6224 TYNE AVE', '1926 LAWN AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
EZ PROPERTY MANAGEMENT LLC,7,0,,,llc,True,True,False,False,medium,True,"['2015 CLENEAY AVE', '3740 SPENCER AVE', '2215 CLENEAY AVE', '1925 CLENEAY AVE', '1927 CLENEAY AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (7 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ANCOR RENTAL COMPANY LLC,6,140250,3700 ROUNDBOTTOM RDCINCINNATI OH 45244,ANCOR RENTAL COMPANY LLC 3700 ROUNDBOTTOM RDCINCINNATI OH 45244,corporation,True,True,False,False,medium,True,"['8121 BROADWELL RD', '7827 YMCA RD', '7829 YMCA RD', '7829 YMCA RD', 'ROUND BOTTOM RD']",1.0,69,tier_2,"Corporation (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GATEWAY LOFTS PARK AVENUE LLC,6,0,,,llc,True,False,False,False,medium,True,"['2500 PARK AV', '1024 E MCMILLAN AVE', '1030 E MCMILLAN AVE', '2509 PARK AVE', '2513 PARK AVE']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
KWT PROPERTIES LLC,6,0,,,llc,True,True,False,False,medium,True,"['3707 MADISON RD', '305 E THIRTEENTH ST', '3850 SUPERIOR AVE', '3336 FORTNEY LN', '716 W WYOMING AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MANA & LILA LLC,6,0,,,llc,True,False,False,False,medium,True,"['1710 #1 ELM ST', '1710 #2 ELM ST', '1710 #3 ELM ST', '1710 ELM ST', '4555 WALTON CREEK RD']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
CHEVRON ENVIRONMENTAL SERVICES COMPANY,6,0,,,corporation,True,False,False,False,medium,True,"['9500 KILBY RD', 'STATE ROUTE 128', 'STATE ROUTE 128', 'STATE ROUTE 128', 'HOOVEN CROSSING DR']",1.0,59,tier_3,Corporation (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHHABRA MAHINDER S TR & KULDEEP K TR,6,0,,,trust,True,False,False,False,medium,True,"['12106 FIFTH AVE', '12102 FIFTH AVE', '12098 FIFTH AVE', '12096 FIFTH AVE', '12094 FIFTH AVE']",1.0,50,tier_3,Trust entity (possible investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HIDDEN VALLEY LAND MANAGEMENT LLC,6,0,,,llc,True,False,False,False,medium,True,"['11393 STEPHENS RD', '11393 STEPHENS RD', 'STEPHENS RD', 'STEPHENS RD', '11393 STEPHENS RD']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
ETHICON ENDO-SURGERY INC,6,0,,,corporation,True,False,False,False,medium,True,"['10683 MCKINLEY RD', '4391 CREEK RD', '4391 CREEK RD', '4391 CREEK RD', '10715 MCKINLEY RD']",1.0,59,tier_3,Corporation (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LL LAW LLC,6,0,,,llc,True,False,False,False,medium,True,"['6519 MERWIN AVE', 'MAIN ST', '12 MAIN ST', '12 MAIN ST', '12 MAIN ST']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
LLR WARNER VICTOR LLC,6,0,,,llc,True,False,False,False,medium,True,"['2247 VICTOR ST', '315 WARNER ST', '2343 VICTOR ST', '2341 VICTOR ST', '2321 VICTOR ST']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HIGH QUALITY HOMES LLC,6,0,,,llc,True,True,False,False,medium,True,"['4925 PADDOCK RD', '5510 NEWFIELD AVE', '796 DELHI AVE', '1914 ASHBROOK DR', '5803 SARANAC AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ERIE EXCHANGE LLC,6,0,,,llc,True,False,False,False,medium,True,"['3519 SHAW AVE', '3515 SHAW AVE', '2752 ERIE AVE', '3520 MICHIGAN AVE', '3516 MICHIGAN AVE']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
HERRICK COMMONS LLC,6,0,,,llc,True,False,False,False,medium,True,"['2113 HERRICK AVE', '2111 HERRICK AVE', '2109 HERRICK AVE', '2103 HERRICK AVE', '2105 HERRICK AVE']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
AMM LAND LLC,6,2926070,1217 DALTON STCINCINNATI OH 45203,AMM LAND LLC 1217 DALTON STCINCINNATI OH 45203,llc,True,False,False,False,medium,True,"['1217 DALTON AVE', '11865 HAMILTON AVE', '400 E WYOMING AVE', '316 DUNN ST', '322 DUNN ST']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
LIFE PROPERTIES LLC,6,0,,,llc,True,True,False,False,medium,True,"['305 CLEVELAND AVE', '200 DUNN ST', '5006 STEWART PARK', '4910 WESLEY AVE', '1904 ELM AVE']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
LINS VINE PROPERTIES LLC,6,0,,,llc,True,True,False,False,medium,True,"['267 SHEEHAN AVE', '8357 CURZON AVE', '627 VAN ROBERTS PL', '627 VAN ROBERTS PL', '6411 VINE ST']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
HERWEH CHARLES W TR & DIANE L TR,6,0,,,trust,True,False,False,False,medium,True,"['885 MARTINI RD', '891 MARTINI RD', '885 MARTINI RD', '881 MARTINI RD', '885 MARTINI RD']",1.0,50,tier_3,Trust entity (possible investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
CHRISTIAN MINISTRIES INC,6,0,,,corporation,True,False,False,False,medium,True,"['1231 STRENG ST', '1219 STRENG ST', '3645 CENTRAL PKWY', '3647 CENTRAL PW', '3226 CENTRAL PW']",1.0,59,tier_3,Corporation (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MCM103 LLC,6,0,,,llc,True,False,False,False,medium,True,"['107 W MCMILLAN AVE', '103 W MCMILLAN AVE', '97 W MCMILLAN AVE', '97 W MCMILLAN AVE', '93 W MCMILLAN AVE']",1.0,62,tier_2,LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Probable Investor - Strong prospect
TDS GROUP LLC THE,6,0,,,llc,True,True,False,False,medium,True,"['6977 WATER ST', '6972 WATER ST', '6972 WATER ST', '10172 COLUMBIA ST', '10164 COLUMBIA ST']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
PIKE JENNIFER L TR,6,0,,,trust,True,False,False,False,medium,True,"['5425 LESTER RD', '5401 LESTER RD', '5423 LESTER RD', '5425 LESTER RD', '1060 SKILLMAN DR']",1.0,50,tier_3,Trust entity (possible investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
HENKE JEROME E TR & THOMAS P HENKE TR,6,0,,,trust,True,False,False,False,medium,True,"['2154 ELYSIAN PL', '2156 ELYSIAN PL', '2158 ELYSIAN PL', 'CLIFF ST', 'CLIFF ST']",1.0,50,tier_3,Trust entity (possible investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LITTLE MIAMI REAL ESTATE AND INVESTMENT CORP,6,0,,,corporation,True,True,False,False,medium,True,"['5076 16 WOOSTER PK', '5078 19 WOOSTER PK', '5078 20 WOOSTER PK', '3616 CHURCH AVE', '3619 CHURCH ST']",1.0,69,tier_2,"Corporation (likely investor); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
EPB PROPERTIES II LLC,6,0,,,llc,True,True,False,False,medium,True,"['8700 PLANET DR', '4087 DELHI PK', '6074 JOHNSON RD', '3645 HERBERT AVE', '8823 NEPTUNE DR']",1.0,72,tier_2,"LLC entity (high investor probability); Medium portfolio (6 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
